playlist,added_at,artist_id,artist_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3DxqAGWVgEeW74mJLLwH2q,PUNYARB,2MnVrkbwL6ViB7q4NI7oVK,ฉบับปรับปรุง,0.552,0.694,11,-7.436,1,0.121,0.2,0,0.112,0.419,165.951,244736,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,5w5u1DluuMvsS9o02rqWO5,Lazyloxy,2MnVrkbwL6ViB7q4NI7oVK,ฉบับปรับปรุง,0.552,0.694,11,-7.436,1,0.121,0.2,0,0.112,0.419,165.951,244736,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4e3QCzBNkr0t3GGqo86Ofl,Stamp,2bGK8OZkr2IH4XHFMWS3CZ,ถ้าเธอ feat. Violette Wautier,0.644,0.446,8,-7.629,1,0.0327,0.812,0,0.13,0.455,84.976,199500,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,0XkEUMM4lJHAzfTK9vR0cu,Violette Wautier,2bGK8OZkr2IH4XHFMWS3CZ,ถ้าเธอ feat. Violette Wautier,0.644,0.446,8,-7.629,1,0.0327,0.812,0,0.13,0.455,84.976,199500,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,296nXCOv97WJNRWzIBQnoj,FEARLESS,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,168437,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6chmC6o0wvACYVGTITw3Pz,NONT TANONT,6MjLHdROTcaU22k7B6gxR6,พิง - เพลงประกอบละคร กระเช้าสีดา,0.614,0.528,10,-7.693,1,0.0346,0.393,0,0.105,0.46,132.075,242727,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,5zSQoNQ9o2dnT1LPTzDxg7,Mirrr,1rNYuv63emsYt4Jjv8RlgJ,เจ้าของที่ (My Favorite),0.631,0.822,5,-4.793,1,0.0269,0.213,0.00101,0.212,0.879,149.886,240008,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3KonOYiLsU53m4yT7gNotP,TREASURE,0dcnrLo8s1rhjm8euGjI4n,DARARI,0.716,0.638,0,-6.87,1,0.0392,0.486,0,0.0702,0.552,84.955,220716,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6KImCVD70vtIoJWnq6nGn3,Harry Styles,4LRPiXqCikLlN15c3yImP7,As It Was,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4gjXKx2a7GaIYwSDCBveJx,Patrickananda,3BV2YcwoVRxK4dXxyaHpZU,Lavender,0.597,0.456,11,-6.37,1,0.0299,0.374,0,0.204,0.472,128.076,253142,3
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,52VcFYcq5kJEaRYgy58ouW,Paper Planes,3imt8APLtyXVGsLZM362nA,เสแสร้ง (Pretend),0.545,0.87,2,-4.759,1,0.0411,0.00273,0,0.491,0.473,159.932,223125,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,0AEFDYdJjix0o8cZ1lnrNb,Moon,3imt8APLtyXVGsLZM362nA,เสแสร้ง (Pretend),0.545,0.87,2,-4.759,1,0.0411,0.00273,0,0.491,0.473,159.932,223125,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2SWWw5uB9cO5m7zJQZqwmr,BOWKYLION,3Js0tYhiLhVXHskoOF0jLh,บานปลาย (best wishes),0.584,0.656,6,-6.632,1,0.0413,0.568,1.19e-5,0.0791,0.547,175.718,289777,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,0UAiHanBWs5vRM1tSPf2RJ,No One Else,315ar0QJiyciYkdVJUGA3w,ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น,0.502,0.637,9,-6.214,1,0.0437,0.221,0,0.212,0.485,169.896,254500,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4gjXKx2a7GaIYwSDCBveJx,Patrickananda,63VOJDNJ3a5dve74kzWVcF,คนไกล,0.638,0.193,9,-12.366,1,0.0357,0.779,0,0.316,0.55,140.118,212571,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1eVPKI2R4NlX6P5FIuMXis,MILLI,1CfKHIQhgKrUMAkj4VwI4J,17 นาที,0.948,0.42,11,-8.481,1,0.16,0.109,0,0.092,0.695,117.963,215593,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6mehI8OceoNGRHfevtc4l0,mints,1CfKHIQhgKrUMAkj4VwI4J,17 นาที,0.948,0.42,11,-8.481,1,0.16,0.109,0,0.092,0.695,117.963,215593,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2SWWw5uB9cO5m7zJQZqwmr,BOWKYLION,7MxhdBolnOFvWu4WMURsX5,ทราบแล้วเปลี่ยน - attention please,0.714,0.461,5,-8.484,0,0.0334,0.528,0,0.379,0.785,91.034,235385,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2zByTMDKM5g76Kbz4huf0A,Only Monday,6SaADaULbCkQ2NZPYD9vaF,ได้แต่นึกถึง,0.504,0.724,8,-5.612,1,0.0367,0.025,0.0014,0.316,0.68,156.034,264763,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,5pxvW2nJ0a77b9oX24Unwi,Tattoo Colour,2qKXdSbREFW4Py3i7leW0r,SuperCarCare,0.63,0.776,7,-5.049,1,0.0651,0.428,0,0.162,0.944,163.975,207073,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1k7MP2tMC43vM0b0wg8HHg,D Gerrard,2qKXdSbREFW4Py3i7leW0r,SuperCarCare,0.63,0.776,7,-5.049,1,0.0651,0.428,0,0.162,0.944,163.975,207073,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3u45DFB1kjVXKwE14FKXCo,Blackbeans,1ecud9LC1clhcuhjLIyyMB,Wish,0.504,0.538,0,-8.745,1,0.0255,0.128,0.0141,0.116,0.138,136.006,271765,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2Sh3qw7RhefxTOThPiGTb7,Praesun,1pFNuRW1pWWrDvw3d6HFfR,ใจหายอ่ะ สงสัยอยู่ที่เธอ - AirTag,0.714,0.638,6,-4.157,0,0.0621,0.694,0,0.365,0.798,98.01,198980,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4esoPgrgPKbWa6gwU8EGmH,Tilly Birds,3YN1Qgpgt5xVurl2mUFA4y,เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly),0.793,0.576,5,-4.613,1,0.0477,0.496,0,0.466,0.674,109.952,217787,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,15D6XEjr6LVGGc6dNmS2yz,MILLI,3YN1Qgpgt5xVurl2mUFA4y,เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly),0.793,0.576,5,-4.613,1,0.0477,0.496,0,0.466,0.674,109.952,217787,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1AhjOkOLkbHUfcHDSErXQs,88rising,1XVQu6SXMMEJ3nc9BOGhgk,The Weekend - MILLI Remix,0.797,0.543,1,-5.654,1,0.0301,0.111,0,0.08,0.879,101.498,168853,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6UbmqUEgjLA6jAcXwbM1Z9,BIBI,1XVQu6SXMMEJ3nc9BOGhgk,The Weekend - MILLI Remix,0.797,0.543,1,-5.654,1,0.0301,0.111,0,0.08,0.879,101.498,168853,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1eVPKI2R4NlX6P5FIuMXis,MILLI,1XVQu6SXMMEJ3nc9BOGhgk,The Weekend - MILLI Remix,0.797,0.543,1,-5.654,1,0.0301,0.111,0,0.08,0.879,101.498,168853,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6RHTUrRF63xao58xh9FXYJ,IVE,0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-5,0.333,0.538,117.941,177187,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,70NcAr4ZtA3FAqU16iQZSb,dhruv,0QzuaeCEEOV40Pn7IvKEny,double take,0.656,0.436,8,-11.141,1,0.0744,0.845,0,0.221,0.196,109.239,171743,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2RMcYn32IFfN1FQdpUArrC,Waii,08OtCoRVu0sHp8dmCddtvg,หากเธอเคยรักใคร (IF YOU LOVE),0.663,0.557,2,-9.04,1,0.0725,0.187,0,0.0871,0.386,97.939,215485,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,0Uz2jjlCiSOpsxSD7qOEB0,Koen,08OtCoRVu0sHp8dmCddtvg,หากเธอเคยรักใคร (IF YOU LOVE),0.663,0.557,2,-9.04,1,0.0725,0.187,0,0.0871,0.386,97.939,215485,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,2oBMZYteeO8DyXV9gDx6Za,Feel My Rhythm,0.412,0.94,1,-2.171,1,0.215,0.0648,0,0.358,0.423,157.964,210253,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,5pokGZ1K9Hr6etaKPDxSG8,THE TOYS,4rDCI4NQEBQrfTFN5epRYU,อาหมวยหาย (阿妹走 / Chinese Girl),0.783,0.509,0,-7.154,1,0.0289,0.313,0,0.103,0.817,109.979,178909,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1zVBNAJivxfj3HygJZOSw3,Dept,2EPMa8Jm1h5XRH4jwf8yK9,คงต้องบอกลาแล้ว,0.412,0.718,7,-7.903,1,0.031,0.00362,0.00162,0.102,0.432,160.057,270750,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3DxqAGWVgEeW74mJLLwH2q,PUNYARB,15Xn4r9FY3725iHIfyq5hE,คำถาม,0.8,0.524,10,-8.313,1,0.0535,0.629,0,0.0787,0.486,106.985,206361,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1zVBNAJivxfj3HygJZOSw3,Dept,27OEf7iSIOJ14txp16xweP,ลา ลา ลา,0.394,0.719,9,-6.071,1,0.0259,0.00998,0,0.0528,0.24,178.005,253820,3
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3aBwCcP4CB8M6S7YV8QkOg,4EVE,0gEewSHZqPiNQa9DqeeUXj,วัดปะหล่ะ? (Test Me),0.832,0.632,1,-6.982,1,0.0423,0.512,0,0.109,0.83,102.992,220794,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6rkiZwshBMorgls8PbDzSY,BELL WARISARA,4aDz9NTsLULSvewSLg8lih,เอาปากกามาวง,0.728,0.572,2,-6.933,1,0.033,0.402,0,0.148,0.682,89.987,204264,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,260253,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4l5kOTi1YvQy386sH7rldN,Urworld,52h8p62Jx8KzQynM6heq7n,Sunkissed,0.378,0.661,7,-6.221,0,0.0614,0.436,0,0.157,0.509,118.055,242155,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,2kxP07DLgs4xlWz8YHlvfh,NIKI,68HocO7fx9z0MgDU0ZPHro,Every Summertime,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-5,0.0978,0.723,78.996,215687,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,4gjXKx2a7GaIYwSDCBveJx,Patrickananda,5l3HFThm3Xlv8c9mmiTUgT,จันทร์อังคารพุธพฤหัสศุกร์เสาร์อาทิตย์ (Everyday),0.764,0.438,0,-8.651,1,0.0749,0.541,0,0.103,0.72,89.993,182667,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,5pokGZ1K9Hr6etaKPDxSG8,THE TOYS,1M2XakpRDkxjiuCirVPD8c,เมะ,0.756,0.677,0,-6.573,1,0.0295,0.276,4.5e-6,0.204,0.68,125.048,186000,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,Ghost,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-5,0.415,0.441,153.96,153190,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1WLKjYJX9YHSlwufclauhg,URBOYTJ,27qlKjzLoCOzltggfY8FPy,เป็นได้ทุกอย่าง,0.768,0.585,6,-6.043,1,0.109,0.0703,0,0.129,0.803,87.999,191392,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,6GBIcdZ5aBhhsd7Y6c3O3g,SLAPKISS,0AQkjLgo2ATGnv8EO2xKyJ,แฟนเก่าคนโปรด,0.729,0.766,6,-5.697,1,0.049,0.123,0,0.337,0.955,120.036,216000,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3Ld1g6LjfR2ILDB6SD8aJV,BlackHeart,03Pc18Z9L1n2LcyBb6SKZ1,ฟีโรโมน,0.687,0.467,8,-10.913,1,0.0631,0.857,0,0.121,0.394,117.124,220000,3
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,5gPpLgNHI1brQiqNmgN5bd,2TFLOW,03Pc18Z9L1n2LcyBb6SKZ1,ฟีโรโมน,0.687,0.467,8,-10.913,1,0.0631,0.857,0,0.121,0.394,117.124,220000,3
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1DsSoeOUg0YS2hl2czNcbw,Safeplanet,7bHqlO1utHAs2yknWvVt1C,นอนไม่หลับ (Melatonin),0.373,0.733,8,-7.787,1,0.0374,0.013,0.00181,0.116,0.249,191.873,219062,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,3QJUFtGBGL05vo0kCJZsmT,salem ilese,7xNCacksfUkYXsXuSW4vNF,PS5 (with TOMORROW X TOGETHER & Alan Walker),0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-6,0.0668,0.54,175.978,152214,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,7xNCacksfUkYXsXuSW4vNF,PS5 (with TOMORROW X TOGETHER & Alan Walker),0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-6,0.0668,0.54,175.978,152214,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,7xNCacksfUkYXsXuSW4vNF,PS5 (with TOMORROW X TOGETHER & Alan Walker),0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-6,0.0668,0.54,175.978,152214,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,1qAOsY7jv9GFTv4HoVof5P,Three Man Down,3kVApGWaoR48GzDagnY55b,ถ้าเธอรักฉันจริง,0.423,0.713,3,-5.021,1,0.0416,0.135,0,0.0884,0.471,170.087,240250,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,39iFHReRQ9ZJnzbe3yhl4C,SAMBLACK,4OHu1M6xtQLkgTSao8nYS3,ไม่ยินดี,0.794,0.653,2,-8.258,1,0.118,0.222,0,0.0916,0.58,90.996,233317,4
Lagu Teratas - Thailand,2022-05-13T12:02:32Z,0XkEUMM4lJHAzfTK9vR0cu,Violette Wautier,126PlW2V73OM9n1s1zOKW9,ตั้งแต่มีเธอฉันมีความสุข (This Time),0.689,0.543,3,-5.419,1,0.0331,0.212,1.57e-5,0.139,0.214,99.988,240450,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,6CPZWzcKiOKkHn4L2XI4i2,cakal,123hB20IVD2yw1NMIgrqb3,İmdat,0.786,0.748,4,-7.568,0,0.162,0.267,3.76e-6,0.0729,0.562,133.967,136120,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,51DevdOxIJin6DB1FXJpD1,UZI,72jYQj3RgTR1DFLfibD71B,ARASAN DA,0.742,0.832,10,-6.812,1,0.156,0.425,0.242,0.108,0.441,105.978,191710,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1CcZoULzFHa8Uhwo6OlQcp,Semicenk,0UguFn9xs4WQshHabcxUxH,Al Sevgilim,0.616,0.514,8,-8.94,0,0.149,0.0626,1.16e-5,0.135,0.319,154.035,192468,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,6g7GF7BLC41JTHJwgB4wQW,Funda Arar,0UguFn9xs4WQshHabcxUxH,Al Sevgilim,0.616,0.514,8,-8.94,0,0.149,0.0626,1.16e-5,0.135,0.319,154.035,192468,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,51DevdOxIJin6DB1FXJpD1,UZI,47zsnWIPoPSjJhZoKp5h21,PARA,0.761,0.49,10,-13.306,0,0.335,0.719,0.00932,0.108,0.267,120.03,176709,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1pMFoni6A1enu9OBmaanG2,Montiego,47zsnWIPoPSjJhZoKp5h21,PARA,0.761,0.49,10,-13.306,0,0.335,0.719,0.00932,0.108,0.267,120.03,176709,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1ITjgqpqMDJlqZGAK3mlPQ,Sefo,33eHMRTXayncWkfj72BI3U,Tutsak,0.886,0.795,11,-6.14,0,0.125,0.25,4.89e-6,0.0585,0.581,90.037,182240,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,3O6mcOK5C1hkMfwrSkNPMM,Can Koç,4O9hcXs1ohtbw4xnMU8wfo,Gökyüzünü Tutamam,0.471,0.671,2,-9.569,0,0.16,0.0801,0.00965,0.136,0.637,176.104,195000,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,51DevdOxIJin6DB1FXJpD1,UZI,6gxLEbRJlorva6uVRW4gof,PAPARAZZI,0.854,0.796,9,-5.871,0,0.216,0.464,1.21e-6,0.0684,0.382,109.995,164000,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,4qcngMZ8yF98sAnFKlvXPN,GELMEZSEN GELME,0.76,0.555,11,-12.659,0,0.0599,0.185,2.55e-4,0.0916,0.269,120.003,93016,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,25gzpFRLdteuie1gW4a4hK,Sakiler,5mCfj3EpRzSSjm5Y5IMzzz,Canıma Minnet,0.321,0.783,11,-7.988,0,0.268,0.294,0,0.0921,0.499,195.997,207220,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1ITjgqpqMDJlqZGAK3mlPQ,Sefo,3prFQhGuWBWLGHsQstEdkb,yarım kalır,0.491,0.762,9,-5.049,0,0.195,0.27,0,0.103,0.703,94.075,148187,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,0ZzNn3WVteLb8XGqqkAKs9,Revart,3prFQhGuWBWLGHsQstEdkb,yarım kalır,0.491,0.762,9,-5.049,0,0.195,0.27,0,0.103,0.703,94.075,148187,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,2XsT1ReJB0oZykMLN0bEun,GOKO!,2FuWptjK1pc0rkVpF5O0CG,EVA & MIA,0.78,0.636,7,-5.698,0,0.0568,0.288,0,0.121,0.803,129.065,174884,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,4uGB0nZ5d1iCXS3sHR3pzm,Gökhan Türkmen,2RehF0hYbLDGxLTvjL0Xy6,Mahşer,0.551,0.632,9,-8.2,0,0.026,0.234,0.0333,0.0944,0.471,97.919,271108,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1hgaXjbAcED2p80Lj8dzXT,Canbay & Wolker,26uWcQnnhCXzkjM7OqVFlj,Leylim Yar,0.829,0.597,6,-6.767,1,0.0518,0.135,0.00388,0.167,0.357,110.92,163176,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,4sldxVDeyb0J8OMoYApqfV,Kalben,1IquNFg2RRH1CLRAHNVgQ9,Yara,0.7,0.493,4,-11.273,0,0.0456,0.443,0,0.28,0.462,110.989,213812,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,0KOSzgkMlkeowt1tgIg6ca,Heijan,3MlvEOpAgoyTx3wIx3Qdbl,Birader,0.776,0.572,9,-10.356,0,0.173,0.79,1.22e-4,0.0948,0.306,115.069,204553,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,3NPQ2qMGXAR0g1COJxuZ8r,Muti,3MlvEOpAgoyTx3wIx3Qdbl,Birader,0.776,0.572,9,-10.356,0,0.173,0.79,1.22e-4,0.0948,0.306,115.069,204553,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,6LnJKrtFnTEGdbWQ2riWCL,Ezhel,1u61m2yf7AaeGjASOpOOqR,Daima,0.818,0.571,9,-6.216,1,0.336,0.569,0.00322,0.0946,0.478,143.079,204955,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1CcZoULzFHa8Uhwo6OlQcp,Semicenk,5Qf8dlJ2zZTfztx7o7kbDN,Düşer Aklıma,0.706,0.418,8,-8.63,1,0.0906,0.0564,6.61e-5,0.0933,0.319,161.918,160000,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,3ZKkHPTZTq8z8pokwZiInd,KÖFN,7toL7Re9rApzIuIFDaLQSe,Bi' Tek Ben Anlarım,0.66,0.529,7,-10.502,1,0.0762,0.0828,0.00144,0.099,0.318,96.009,196250,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,3SrFQDUN5DXQDZc3kygriW,Yüksek Sadakat,4PTjzk0gb6st9Lk5kKBnc6,Kafile,0.573,0.749,9,-6.007,1,0.0275,0.0542,0,0.37,0.751,100.016,258787,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1ITjgqpqMDJlqZGAK3mlPQ,Sefo,3lSuzS3jEkys1ZXw4tAcRR,Affettim,0.723,0.726,3,-4.838,0,0.214,0.763,0,0.148,0.701,174.083,199453,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,2aZlYOswKNlrwqpuTsckKd,Madrigal,10n66m41IGjA2ZulKPK7Ew,Seni Dert Etmeler,0.552,0.608,5,-11.211,0,0.0274,0.148,2.05e-5,0.332,0.835,88.002,188500,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,5FqTuN42w2zGw4Pzd50yaS,Reckol,6TQj22qKkIAd9cuBiFlvKf,Benimle Gel,0.757,0.481,6,-8.402,0,0.0492,0.509,3.77e-6,0.157,0.278,135.063,161107,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,6CPZWzcKiOKkHn4L2XI4i2,cakal,6TQj22qKkIAd9cuBiFlvKf,Benimle Gel,0.757,0.481,6,-8.402,0,0.0492,0.509,3.77e-6,0.157,0.278,135.063,161107,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,2hiKZUSxd7c4Ab57KAQ3SW,Rei 6,5kpkEb0M49YM516trGUSWS,Ah Canım Sevgilim - Demo,0.471,0.227,0,-11.568,1,0.053900000000000003,0.873,0,0.159,0.3,116.871,190055,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,23Q5T7JtqekFJMbC0XKxnh,Diyar Pala,5SFBaOi2ELB2P5tFzmcD73,Anla,0.594,0.452,4,-8.709,0,0.242,0.0929,5.54e-6,0.112,0.707,165.9,269693,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,2Y2hYlVGlZpTHAQ9UMaBCA,Ayaz Erdoğan,4eDT9NP6B0OJnd5nKuBseL,Hep Mi Ben,0.894,0.494,11,-8.27,0,0.113,0.159,0.041,0.116,0.675,142.971,218654,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,6sBSLIunx1Je0Y2T77wpkP,Motive,7jPUGtOJTHPxIlWNGVqD8U,KÂR,0.685,0.609,5,-6.493,1,0.108,0.113,5.03e-4,0.222,0.35,170.078,162353,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,51DevdOxIJin6DB1FXJpD1,UZI,2MvIexkUblP1QdpBzKot3N,CINDY,0.718,0.836,11,-4.654,1,0.317,0.537,0,0.0817,0.391,133.16,119206,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,4fR3W8XFXsqHB8f8IqEr1y,No.1,0HbKbkAMK7Wnps5vpZW4j2,Yarım Kalan Sigara,0.319,0.58,7,-6.59,0,0.0894,8.18e-5,0.00254,0.483,0.211,171.718,183613,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,5IAxUWLiTMsvc1oWPrczNj,Melek Mosso,0HbKbkAMK7Wnps5vpZW4j2,Yarım Kalan Sigara,0.319,0.58,7,-6.59,0,0.0894,8.18e-5,0.00254,0.483,0.211,171.718,183613,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,6zUeLNZHEzENd8ts4V9yj2,GÖNDER GELSİN,0.828,0.665,10,-11.656,0,0.128,0.0927,5.11e-4,0.103,0.913,139.935,126960,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,15AZJFNrXtIN4Nk8BIOnS2,Batuflex,6zUeLNZHEzENd8ts4V9yj2,GÖNDER GELSİN,0.828,0.665,10,-11.656,0,0.128,0.0927,5.11e-4,0.103,0.913,139.935,126960,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,2AWUCT9xtcvkjpFq1ZgpPj,Cem Adrian,46zrFCqcWpg4FgPXx5ou3K,Bana Unutmayı Anlat,0.551,0.724,3,-8.8,0,0.0622,0.212,0,0.129,0.427,95.025,192166,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,4XP7cGw4t8BqZ8Du5q3bHg,Emir Can İğrek,46zrFCqcWpg4FgPXx5ou3K,Bana Unutmayı Anlat,0.551,0.724,3,-8.8,0,0.0622,0.212,0,0.129,0.427,95.025,192166,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,0PhqM7UAxtvWYi5j4MwxSl,Dolu Kadehi Ters Tut,4Sng3wnol2Gb2yXgFdr9lj,Gitme,0.685,0.416,9,-8.609,0,0.0317,0.352,8.73e-5,0.106,0.696,119.992,207915,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,1dvuibBCx9TnbCKIdOEF4l,Sedef Sebüktekin,4Sng3wnol2Gb2yXgFdr9lj,Gitme,0.685,0.416,9,-8.609,0,0.0317,0.352,8.73e-5,0.106,0.696,119.992,207915,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,5FqTuN42w2zGw4Pzd50yaS,Reckol,72EjrX3xp4Ea2nhQRY6LMI,Feragât,0.725,0.456,5,-11.129,0,0.0632,0.545,0,0.535,0.727,107.012,152560,4
Lagu Teratas - Turki,2022-05-13T12:02:37Z,6q1sTU51oryTTcWTPTd0VC,BEGE,72EjrX3xp4Ea2nhQRY6LMI,Feragât,0.725,0.456,5,-11.129,0,0.0632,0.545,0,0.535,0.727,107.012,152560,4
