candidate,twitter_handle,date_tweet_created,tweet,rolling_mean_7_day
Erick Thohir,erickthohir,2022-06-03,2,3.142857142857143
Erick Thohir,erickthohir,2022-06-04,1,2.5714285714285716
Erick Thohir,erickthohir,2022-06-05,3,2.857142857142857
Erick Thohir,erickthohir,2022-06-06,2,2.4285714285714284
Erick Thohir,erickthohir,2022-06-07,3,2.4285714285714284
Erick Thohir,erickthohir,2022-06-08,5,2.7142857142857144
Erick Thohir,erickthohir,2022-06-09,3,2.7142857142857144
Erick Thohir,erickthohir,2022-06-10,2,2.7142857142857144
Erick Thohir,erickthohir,2022-06-11,2,2.857142857142857
Erick Thohir,erickthohir,2022-06-12,4,3
Erick Thohir,erickthohir,2022-06-13,2,3
Erick Thohir,erickthohir,2022-06-14,3,3
Erick Thohir,erickthohir,2022-06-15,2,2.5714285714285716
Erick Thohir,erickthohir,2022-06-16,3,2.5714285714285716
Erick Thohir,erickthohir,2022-06-17,4,2.857142857142857
Erick Thohir,erickthohir,2022-06-18,3,3
Erick Thohir,erickthohir,2022-06-19,4,3
Erick Thohir,erickthohir,2022-06-20,2,3
Erick Thohir,erickthohir,2022-06-21,5,3.2857142857142856
Erick Thohir,erickthohir,2022-06-22,3,3.4285714285714284
Erick Thohir,erickthohir,2022-06-23,2,3.2857142857142856
Erick Thohir,erickthohir,2022-06-24,3,3.142857142857143
Erick Thohir,erickthohir,2022-06-25,5,3.4285714285714284
Erick Thohir,erickthohir,2022-06-26,2,3.142857142857143
Erick Thohir,erickthohir,2022-06-27,5,3.5714285714285716
Erick Thohir,erickthohir,2022-06-28,2,3.142857142857143
Erick Thohir,erickthohir,2022-06-29,3,3.142857142857143
Erick Thohir,erickthohir,2022-06-30,3,3.2857142857142856
Erick Thohir,erickthohir,2022-07-01,7,3.857142857142857
Erick Thohir,erickthohir,2022-07-02,3,3.5714285714285716
Erick Thohir,erickthohir,2022-07-03,2,3.5714285714285716
Erick Thohir,erickthohir,2022-07-04,4,3.4285714285714284
Erick Thohir,erickthohir,2022-07-05,3,3.5714285714285716
Erick Thohir,erickthohir,2022-07-06,2,3.4285714285714284
Erick Thohir,erickthohir,2022-07-07,3,3.4285714285714284
Erick Thohir,erickthohir,2022-07-08,3,2.857142857142857
Erick Thohir,erickthohir,2022-07-09,2,2.7142857142857144
Erick Thohir,erickthohir,2022-07-10,2,2.7142857142857144
Erick Thohir,erickthohir,2022-07-11,4,2.7142857142857144
Erick Thohir,erickthohir,2022-07-12,2,2.5714285714285716
Erick Thohir,erickthohir,2022-07-13,1,2.4285714285714284
Ganjar Pranowo,ganjarpranowo,2022-03-08,4,NA
Ganjar Pranowo,ganjarpranowo,2022-03-09,6,NA
Ganjar Pranowo,ganjarpranowo,2022-03-10,5,NA
Ganjar Pranowo,ganjarpranowo,2022-03-11,6,NA
Ganjar Pranowo,ganjarpranowo,2022-03-12,5,NA
Ganjar Pranowo,ganjarpranowo,2022-03-13,6,NA
Ganjar Pranowo,ganjarpranowo,2022-03-14,11,6.142857142857143
Ganjar Pranowo,ganjarpranowo,2022-03-15,3,6
Ganjar Pranowo,ganjarpranowo,2022-03-16,8,6.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-03-17,7,6.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-03-18,9,7
Ganjar Pranowo,ganjarpranowo,2022-03-19,9,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-03-20,5,7.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-03-21,14,7.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-03-22,5,8.142857142857142
Ganjar Pranowo,ganjarpranowo,2022-03-23,6,7.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-03-24,5,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-03-25,9,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-03-26,9,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-03-27,5,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-03-28,5,6.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-03-29,8,6.714285714285714
Ganjar Pranowo,ganjarpranowo,2022-03-30,7,6.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-03-31,6,7
Ganjar Pranowo,ganjarpranowo,2022-04-01,5,6.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-04-02,8,6.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-04-03,2,5.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-04-04,7,6.142857142857143
Ganjar Pranowo,ganjarpranowo,2022-04-05,6,5.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-04-06,9,6.142857142857143
Ganjar Pranowo,ganjarpranowo,2022-04-07,3,5.714285714285714
Ganjar Pranowo,ganjarpranowo,2022-04-08,12,6.714285714285714
Ganjar Pranowo,ganjarpranowo,2022-04-09,11,7.142857142857143
Ganjar Pranowo,ganjarpranowo,2022-04-10,10,8.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-04-11,5,8
Ganjar Pranowo,ganjarpranowo,2022-04-12,5,7.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-04-13,4,7.142857142857143
Ganjar Pranowo,ganjarpranowo,2022-04-14,11,8.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-04-15,5,7.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-04-16,9,7
Ganjar Pranowo,ganjarpranowo,2022-04-17,14,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-04-18,9,8.142857142857142
Ganjar Pranowo,ganjarpranowo,2022-04-19,7,8.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-04-20,12,9.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-04-21,4,8.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-04-22,8,9
Ganjar Pranowo,ganjarpranowo,2022-04-23,10,9.142857142857142
Ganjar Pranowo,ganjarpranowo,2022-04-24,13,9
Ganjar Pranowo,ganjarpranowo,2022-04-25,12,9.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-04-26,3,8.857142857142858
Ganjar Pranowo,ganjarpranowo,2022-04-27,34,12
Ganjar Pranowo,ganjarpranowo,2022-04-28,13,13.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-04-29,4,12.714285714285714
Ganjar Pranowo,ganjarpranowo,2022-04-30,9,12.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-05-01,8,11.857142857142858
Ganjar Pranowo,ganjarpranowo,2022-05-02,5,10.857142857142858
Ganjar Pranowo,ganjarpranowo,2022-05-03,13,12.285714285714286
Ganjar Pranowo,ganjarpranowo,2022-05-04,7,8.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-05-05,6,7.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-05-06,7,7.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-05-07,10,8
Ganjar Pranowo,ganjarpranowo,2022-05-08,5,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-05-09,5,7.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-05-10,5,6.428571428571429
Ganjar Pranowo,ganjarpranowo,2022-05-11,3,5.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-05-12,6,5.857142857142857
Ganjar Pranowo,ganjarpranowo,2022-05-13,5,5.571428571428571
Ganjar Pranowo,ganjarpranowo,2022-05-14,12,5.857142857142857
